상권업종중분류코드,상호명,지점명,광역시도,시군구,도로명주소,커피샵
Q12,스타벅스,대전복수점,대전광역시,서구,대전광역시 서구 복수남로 28,스타벅스
Q12,스타벅스대전신탄진DT점,대전신탄진DT점,대전광역시,대덕구,대전광역시 대덕구 덕암북로 1,스타벅스
Q12,스타벅스,대전법원점,대전광역시,서구,대전광역시 서구 둔산로123번길 43,스타벅스
Q12,스타벅스대전둔산로점,대전둔산로점,대전광역시,서구,대전광역시 서구 대덕대로241번길 35,스타벅스
Q12,스타벅스,대전수침교DT점,대전광역시,서구,대전광역시 서구 계룡로 692,스타벅스
Q12,스타벅스,대전탄방역점,대전광역시,서구,대전광역시 서구 문정로2번길 95,스타벅스
Q12,스타벅스,대전유성구청점,대전광역시,유성구,대전광역시 유성구 어은로 42,스타벅스
Q12,스타벅스,대전관저점,대전광역시,서구,대전광역시 서구 관저로 142,스타벅스
Q12,스타벅스대전한남대DT,,대전광역시,대덕구,대전광역시 대덕구 한밭대로 1122,스타벅스
Q12,스타벅스,대전도안DT점,대전광역시,유성구,대전광역시 유성구 도안대로 573,스타벅스
Q12,스타벅스,,대전광역시,대덕구,대전광역시 대덕구 신탄진로 779,스타벅스
Q12,스타벅스대전태평점,대전태평점,대전광역시,중구,대전광역시 중구 태평로 71,스타벅스
Q12,스타벅스,대전목원대점,대전광역시,서구,대전광역시 서구 도안북로93번길 25,스타벅스
Q12,스타벅스,대전전민점,대전광역시,유성구,대전광역시 유성구 유성대로 1722,스타벅스
Q12,스타벅스대전스타일마켓,,대전광역시,동구,대전광역시 동구 동서대로 1689,스타벅스
Q12,스타벅스,대전만년점,대전광역시,서구,대전광역시 서구 만년로 81,스타벅스
Q12,스타벅스,대전정부청사역점,대전광역시,서구,대전광역시 서구 한밭대로 755,스타벅스
Q12,스타벅스,충남대정문점,대전광역시,유성구,대전광역시 유성구 대학로 82,스타벅스
Q12,스타벅스,대전건양대병원점,대전광역시,서구,대전광역시 서구 관저동로 170,스타벅스
Q12,스타벅스,대전반석역점,대전광역시,유성구,대전광역시 유성구 북유성대로 303,스타벅스
Q12,스타벅스,대전세이1층점,대전광역시,중구,대전광역시 중구 계백로 1700,스타벅스
Q12,스타벅스,대전ICDT점,대전광역시,대덕구,대전광역시 대덕구 동서대로 1776,스타벅스
Q12,스타벅스,대전대덕로점,대전광역시,서구,대전광역시 서구 대덕대로234번길 18,스타벅스
Q12,스타벅스,대전시청역사거리점,대전광역시,서구,대전광역시 서구 둔산로 142,스타벅스
Q12,스타벅스,대전송촌점,대전광역시,대덕구,대전광역시 대덕구 송촌북로36번길 36,스타벅스
Q12,스타벅스,대전테크노밸리점,대전광역시,유성구,대전광역시 유성구 테크노4로 105,스타벅스
Q12,스타벅스,대전시청사거리점,대전광역시,서구,대전광역시 서구 둔산남로 50,스타벅스
Q12,스타벅스,대전용문DT점,대전광역시,서구,대전광역시 서구 도산로 336,스타벅스
Q12,스타벅스,대전구암DT점,대전광역시,유성구,대전광역시 유성구 월드컵대로 291,스타벅스
Q12,이디야커피,대전터미널점,대전광역시,동구,대전광역시 동구 동서대로 1689,이디야
Q12,이디야커피,수통골점,대전광역시,유성구,대전광역시 유성구 수통골로 91,이디야
Q12,이디야커피,유성홈플러스점,대전광역시,유성구,대전광역시 유성구 한밭대로 502,이디야
Q12,이디야커피,대전복수동점,대전광역시,서구,대전광역시 서구 복수동로 44,이디야
Q12,이디야커피,유성온천점,대전광역시,유성구,대전광역시 유성구 계룡로 92,이디야
Q12,이디야커피,대전송촌동점,대전광역시,대덕구,대전광역시 대덕구 선비마을로 14,이디야
Q12,이디야커피,대전SK점,대전광역시,서구,대전광역시 서구 문정로 37,이디야
Q12,이디야커피,관저제일,대전광역시,서구,대전광역시 서구 관저동로73번길 15-4,이디야
Q12,이디야커피,연구단지점,대전광역시,유성구,대전광역시 유성구 대덕대로 594,이디야
Q12,이디야커피,대전노은3동,대전광역시,유성구,대전광역시 유성구 지족동로 152,이디야
Q12,이디야커피,대전신탄진점,대전광역시,대덕구,대전광역시 대덕구 신탄진로 800,이디야
Q12,이디야커피,충대정문점,대전광역시,유성구,대전광역시 유성구 한밭대로 404,이디야
Q12,이디야커피,대전둔산제일학원점,대전광역시,서구,대전광역시 서구 둔산서로 29,이디야
Q12,이디야커피,대전반석역점,대전광역시,유성구,대전광역시 유성구 반석로 7,이디야
Q12,이디야커피,,대전광역시,서구,대전광역시 서구 문정로 41,이디야
Q12,이디야커피,을지병원점,대전광역시,서구,대전광역시 서구 둔산로51번길 80,이디야
Q12,이디야커피,대전수통골점,대전광역시,유성구,대전광역시 유성구 수통골로55번길 86,이디야
Q12,이디야커피,대전둔산갤러리아점,대전광역시,서구,대전광역시 서구 둔산로31번길 77,이디야
Q12,이디야커피,충남대점,대전광역시,유성구,대전광역시 유성구 궁동로18번길 14,이디야
Q12,이디야커피,대전가오점,대전광역시,동구,대전광역시 동구 대전로 400,이디야
Q12,이디야커피프렌차이즈,프렌차이즈,대전광역시,유성구,대전광역시 유성구 관들4길 34-2,이디야
Q12,이디야커피,대전목상점,대전광역시,대덕구,대전광역시 대덕구 대덕대로1458번길 46,이디야
Q12,이디야커피,대전가수원동점,대전광역시,서구,대전광역시 서구 도안동로11번길 28,이디야
Q12,이디야커피,대전유천동점,대전광역시,중구,대전광역시 중구 계백로 1597,이디야
Q12,이디야커피,대전관저동점,대전광역시,서구,대전광역시 서구 도안대로 25,이디야
Q12,이디야커피,,대전광역시,유성구,대전광역시 유성구 북유성대로488번길 160,이디야
Q12,이디야커피,도안신도시점,대전광역시,서구,대전광역시 서구 원도안로207번길 8-4,이디야
Q12,이디야커피,대전청사점,대전광역시,서구,대전광역시 서구 둔산중로134번길 21,이디야
Q12,이디야커피,대전갈마동점,대전광역시,서구,대전광역시 서구 신갈마로 203,이디야
Q12,이디야커피,대전어은동점,대전광역시,유성구,대전광역시 유성구 어은로48번길 16,이디야
Q12,이디야커피,대전천근오거리점,대전광역시,중구,대전광역시 중구 천근로19번길 5,이디야
Q12,이디야커피,송강점,대전광역시,유성구,대전광역시 유성구 구즉로 65,이디야
Q12,이디야커피,대전세이브존점,대전광역시,서구,대전광역시 서구 둔산로 201,이디야
Q12,이디야커피,대전도마사거리점,대전광역시,서구,대전광역시 서구 도산로 41,이디야
Q12,이디야커피,대전문화홈플러스점,대전광역시,중구,대전광역시 중구 계백로 1690,이디야
Q12,커피빈,코리아대전카이스트점,대전광역시,유성구,대전광역시 유성구 대학로 291,커피빈
Q12,커피빈,코리아대전탄방동점,대전광역시,서구,대전광역시 서구 문정로 76,커피빈
Q12,빽다방,서대전홈플러스점,대전광역시,중구,대전광역시 중구 계백로 1690,빽다방
Q12,빽다방대전우송대점,대전우송대점,대전광역시,동구,대전광역시 동구 동대전로 169,빽다방
Q12,빽다방서대전홈플러스점,서대전홈플러스점,대전광역시,중구,대전광역시 중구 계백로1686번길 16,빽다방
Q12,빽다방,대전시청역점,대전광역시,서구,대전광역시 서구 둔산중로 40,빽다방
Q12,빽다방,대전관평중점,대전광역시,유성구,대전광역시 유성구 테크노4로 115,빽다방
Q12,빽다방,대전둔산향촌점,대전광역시,서구,대전광역시 서구 둔산로 14,빽다방
Q12,빽다방,대전월평역점,대전광역시,서구,대전광역시 서구 월평중로 20,빽다방
Q12,빽다방대전관저중앙점,대전관저중앙점,대전광역시,서구,대전광역시 서구 관저로 157,빽다방
Q12,빽다방,대전중앙로지하점,대전광역시,중구,대전광역시 중구 중앙로 145,빽다방
Q12,빽다방,대전탄방로데오점,대전광역시,서구,대전광역시 서구 둔산중로14번길 36,빽다방
Q12,빽다방대전가수원중앙점,대전가수원중앙점,대전광역시,서구,대전광역시 서구 계백로 1135,빽다방
Q12,빽다방,대전선병원점,대전광역시,중구,대전광역시 중구 목중로 18,빽다방
Q12,빽다방충남대병원점,충남대병원점,대전광역시,중구,대전광역시 중구 계룡로920번길 36,빽다방
Q12,빽다방대전역점대전역점,대전역점,대전광역시,동구,대전광역시 동구 대전로815번길 3,빽다방
Q12,빽다방,대전유천버드내점,대전광역시,중구,대전광역시 중구 태평로 22-1,빽다방
Q12,빽다방,대전정부청사점,대전광역시,서구,대전광역시 서구 둔산중로134번길 29,빽다방
Q12,빽다방,대전관저더샵점,대전광역시,서구,대전광역시 서구 관저로 23,빽다방
Q12,빽다방,죽동점,대전광역시,유성구,대전광역시 유성구 죽동로 295,빽다방
Q12,빽다방,대전봉명우산점,대전광역시,유성구,대전광역시 유성구 문화원로 86,빽다방
Q12,빽다방,대전송촌공원점,대전광역시,대덕구,대전광역시 대덕구 송촌북로16번길 58,빽다방
Q12,빽다방,전민중앙점,대전광역시,유성구,대전광역시 유성구 유성대로 1740,빽다방
Q12,빽다방,대전둔산중앙점,대전광역시,서구,대전광역시 서구 대덕대로185번길 22,빽다방
Q12,빽다방,대전목원대점,대전광역시,서구,대전광역시 서구 도안북로93번길 31,빽다방
Q12,빽다방,대전은행점,대전광역시,중구,대전광역시 중구 중앙로156번길 24,빽다방
Q12,빽다방,충남대후문점,대전광역시,유성구,대전광역시 유성구 궁동로18번길 37,빽다방
Q12,빽다방,대전한남대점,대전광역시,대덕구,대전광역시 대덕구 한남로 27,빽다방
Q12,빽다방,서대전샘물타운점,대전광역시,유성구,대전광역시 유성구 원내로 38,빽다방
Q12,빽다방,탑립테크노점,대전광역시,유성구,대전광역시 유성구 테크노10로 31,빽다방
Q12,빽다방가오CGV점,가오CGV점,대전광역시,동구,대전광역시 동구 은어송로 59,빽다방
Q12,빽다방,대전법원점,대전광역시,서구,대전광역시 서구 둔산로137번길 27,빽다방
Q12,빽다방,대전터미널서관점,대전광역시,동구,대전광역시 동구 동서대로 1689,빽다방
Q12,빽다방,대전배재대점,대전광역시,서구,대전광역시 서구 배재로 160,빽다방
Q12,빽다방,대전신성점,대전광역시,유성구,대전광역시 유성구 신성남로 61,빽다방
Q12,빽다방,건양대병원점,대전광역시,서구,대전광역시 서구 관저동로 170,빽다방
Q12,빽다방,도마네거리점,대전광역시,서구,대전광역시 서구 도산로 38,빽다방
Q12,스타벅스,부산역점,부산광역시,동구,부산광역시 동구 중앙대로 216,스타벅스
Q12,스타벅스,부산연산역점,부산광역시,연제구,부산광역시 연제구 반송로 20,스타벅스
Q12,스타벅스,연산중앙로점,부산광역시,연제구,부산광역시 연제구 중앙대로 1091,스타벅스
Q12,스타벅스,부산하단점,부산광역시,사하구,부산광역시 사하구 낙동대로 455,스타벅스
Q12,스타벅스서면NC점,서면NC점,부산광역시,부산진구,부산광역시 부산진구 동천로 92,스타벅스
Q12,스타벅스,하단중앙점,부산광역시,사하구,부산광역시 사하구 낙동남로 1411,스타벅스
Q12,스타벅스,부산온천장역점,부산광역시,동래구,부산광역시 동래구 중앙대로 1523,스타벅스
Q12,스타벅스,서면일번가점,부산광역시,부산진구,부산광역시 부산진구 서면로 25,스타벅스
Q12,스타벅스,부산동대신역점,부산광역시,서구,부산광역시 서구 구덕로322번길 7,스타벅스
Q12,스타벅스,센텀시티점,부산광역시,해운대구,부산광역시 해운대구 센텀동로 9,스타벅스
Q12,스타벅스,사상역점,부산광역시,사상구,부산광역시 사상구 사상로 211,스타벅스
Q12,스타벅스,부산다대포점,부산광역시,사하구,부산광역시 사하구 다대로 708,스타벅스
Q12,스타벅스,해운대달맞이DT점,부산광역시,해운대구,부산광역시 해운대구 달맞이길 57,스타벅스
Q12,스타벅스,해운대달맞이점,부산광역시,해운대구,부산광역시 해운대구 달맞이길 189,스타벅스
Q12,스타벅스,경성대점,부산광역시,남구,부산광역시 남구 수영로 312,스타벅스
Q12,스타벅스,하버타운점,부산광역시,해운대구,부산광역시 해운대구 해운대해변로 257,스타벅스
Q12,스타벅스,서면역점,부산광역시,부산진구,부산광역시 부산진구 서전로 1,스타벅스
Q12,스타벅스,부산송정비치점,부산광역시,해운대구,부산광역시 해운대구 송정해변로 36,스타벅스
Q12,스타벅스,센텀드림월드점,부산광역시,해운대구,부산광역시 해운대구 센텀2로 25,스타벅스
Q12,스타벅스사직구장점,사직구장점,부산광역시,동래구,부산광역시 동래구 사직북로 4,스타벅스
Q12,스타벅스,을숙도강변DT점,부산광역시,사하구,부산광역시 사하구 하신번영로 381-6,스타벅스
Q12,스타벅스,부산대정문점,부산광역시,금정구,부산광역시 금정구 부산대학로64번길 12,스타벅스
Q12,스타벅스부산초량점,부산초량점,부산광역시,동구,부산광역시 동구 중앙대로180번길 12-4,스타벅스
Q12,스타벅스,부산광복로R점,부산광역시,중구,부산광역시 중구 광복중앙로 8-2,스타벅스
Q12,스타벅스,명지강변DT점,부산광역시,강서구,부산광역시 강서구 르노삼성대로 620,스타벅스
Q12,스타벅스,부산송도해수욕장점,부산광역시,서구,부산광역시 서구 송도해변로 97,스타벅스
Q12,스타벅스,부산화명역점,부산광역시,북구,부산광역시 북구 금곡대로285번길 5,스타벅스
Q12,스타벅스,기장역DT점,부산광역시,기장군,부산광역시 기장군 기장읍 기장대로 527,스타벅스
Q12,스타벅스,부산역아스티점,부산광역시,동구,부산광역시 동구 중앙대로214번길 7-8,스타벅스
Q12,스타벅스,스타필드명지점,부산광역시,강서구,부산광역시 강서구 명지국제6로 168,스타벅스
Q12,스타벅스,부산역라마다점,부산광역시,동구,부산광역시 동구 중앙대로196번길 10,스타벅스
Q12,스타벅스,서면중앙대로R점,부산광역시,부산진구,부산광역시 부산진구 중앙대로 672,스타벅스
Q12,스타벅스,부산교대점,부산광역시,연제구,부산광역시 연제구 교대로 20-2,스타벅스
Q12,스타벅스,다대포DT점,부산광역시,사하구,부산광역시 사하구 다대로 493,스타벅스
Q12,스타벅스명지오션시티점,명지오션시티점,부산광역시,강서구,부산광역시 강서구 명지오션시티11로 66,스타벅스
Q12,스타벅스,부산안락DT점,부산광역시,동래구,부산광역시 동래구 충렬대로 446,스타벅스
Q12,스타벅스센텀그린타워점,센텀그린타워점,부산광역시,해운대구,부산광역시 해운대구 센텀중앙로 78,스타벅스
Q12,스타벅스,벡스코점,부산광역시,해운대구,부산광역시 해운대구 APEC로 55,스타벅스
Q12,PPANGJIP(스타벅스재능기부카페2호점),재능기부카페2호점,부산광역시,부산진구,부산광역시 부산진구 전포대로190번길 35,스타벅스
Q12,스타벅스센텀KNN점,센텀KNN점,부산광역시,해운대구,부산광역시 해운대구 센텀서로 30,스타벅스
Q12,스타벅스,금정남산동DT점,부산광역시,금정구,부산광역시 금정구 중앙대로 1989,스타벅스
Q12,스타벅스,부전역점,부산광역시,부산진구,부산광역시 부산진구 중앙대로 777,스타벅스
Q12,스타벅스,장산역점,부산광역시,해운대구,부산광역시 해운대구 해운대로 802,스타벅스
Q12,스타벅스,부산대역점,부산광역시,금정구,부산광역시 금정구 장전로12번길 64,스타벅스
Q12,스타벅스,범일동역점,부산광역시,동구,부산광역시 동구 범일로 125,스타벅스
Q12,스타벅스,남포동역점,부산광역시,중구,부산광역시 중구 구덕로 4,스타벅스
Q12,스타벅스,부산외대점,부산광역시,금정구,부산광역시 금정구 금샘로 459,스타벅스
Q12,스타벅스,해운대점,부산광역시,해운대구,부산광역시 해운대구 구남로 9,스타벅스
Q12,스타벅스,센텀파크점,부산광역시,해운대구,부산광역시 해운대구 센텀중앙로 145,스타벅스
Q12,스타벅스,동래미남DT점,부산광역시,동래구,부산광역시 동래구 충렬대로 101,스타벅스
Q12,스타벅스해운대점,해운대점,부산광역시,해운대구,부산광역시 해운대구 구남로 49,스타벅스
Q12,스타벅스동의대역점동의대역점,동의대역점,부산광역시,부산진구,부산광역시 부산진구 가야대로 589,스타벅스
Q12,스타벅스,동명대DT점,부산광역시,남구,부산광역시 남구 신선로 423,스타벅스
Q12,스타벅스부산재송DT점,부산재송DT점,부산광역시,해운대구,부산광역시 해운대구 해운대로 185-8,스타벅스
Q12,스타벅스,수영강변DT,부산광역시,해운대구,부산광역시 해운대구 수영강변대로 516,스타벅스
Q12,스타벅스동부산DT,,부산광역시,기장군,부산광역시 기장군 기장읍 기장해안로 54,스타벅스
Q12,스타벅스을숙도강변DT점,을숙도강변DT점,부산광역시,사하구,부산광역시 사하구 하신번영로 381-6,스타벅스
Q12,스타벅스부산프리미엄점,부산프리미엄점,부산광역시,기장군,부산광역시 기장군 장안읍 정관로 1133,스타벅스
Q12,스타벅스,서면트레이더스점,부산광역시,부산진구,부산광역시 부산진구 시민공원로 31,스타벅스
Q12,스타벅스,해운대엑스더스카이점,부산광역시,해운대구,부산광역시 해운대구 달맞이길 30,스타벅스
Q12,스타벅스,해운대점,부산광역시,해운대구,부산광역시 해운대구 해운대해변로 287,스타벅스
Q12,스타벅스,부산대연역점,부산광역시,남구,부산광역시 남구 수영로 240-1,스타벅스
Q12,스타벅스,부산정관점,부산광역시,기장군,부산광역시 기장군 정관읍 정관로 579,스타벅스
Q12,스타벅스,광안수변공원점,부산광역시,수영구,부산광역시 수영구 민락수변로 29,스타벅스
Q12,스타벅스광안비치점,광안비치점,부산광역시,수영구,부산광역시 수영구 광안로62번길 39,스타벅스
Q12,스타벅스연산시티타워점,연산시티타워점,부산광역시,연제구,부산광역시 연제구 중앙대로 1125,스타벅스
Q12,스타벅스,광안리점,부산광역시,수영구,부산광역시 수영구 광안해변로 247,스타벅스
Q12,스타벅스,센텀로점,부산광역시,해운대구,부산광역시 해운대구 센텀2로 10,스타벅스
Q12,스타벅스,월드마크센텀점,부산광역시,해운대구,부산광역시 해운대구 센텀동로 25,스타벅스
Q12,스타벅스,온천장역DT점,부산광역시,금정구,부산광역시 금정구 식물원로 13,스타벅스
Q12,스타벅스동명대DT점,동명대DT점,부산광역시,남구,부산광역시 남구 신선로 423,스타벅스
Q12,스타벅스,동서대DT점,부산광역시,사상구,부산광역시 사상구 가야대로 338,스타벅스
Q12,스타벅스,좌동블루스퀘어점,부산광역시,해운대구,부산광역시 해운대구 좌동로 96,스타벅스
Q12,스타벅스금정이마트점,금정이마트점,부산광역시,금정구,부산광역시 금정구 중앙대로1841번길 24,스타벅스
Q12,스타벅스,,부산광역시,해운대구,부산광역시 해운대구 마린시티3로 46,스타벅스
Q12,스타벅스부산재송DT,부산재송DT,부산광역시,해운대구,부산광역시 해운대구 해운대로 189,스타벅스
Q12,스타벅스,BIFC몰점,부산광역시,남구,부산광역시 남구 문현금융로 40,스타벅스
Q12,스타벅스국제시장점,국제시장점,부산광역시,중구,부산광역시 중구 대청로 80,스타벅스
Q12,스타벅스,금련산역점,부산광역시,수영구,부산광역시 수영구 수영로464번길 6,스타벅스
Q12,스타벅스,남천점,부산광역시,수영구,부산광역시 수영구 남천바다로 38,스타벅스
Q12,스타벅스,수영역점,부산광역시,수영구,부산광역시 수영구 수영로 671,스타벅스
Q12,스타벅스부산서면,,부산광역시,부산진구,부산광역시 부산진구 중앙대로692번길 46-10,스타벅스
Q12,스타벅스,서면서전로점,부산광역시,부산진구,부산광역시 부산진구 서전로 19,스타벅스
Q12,스타벅스,광복중앙로점,부산광역시,중구,부산광역시 중구 광복중앙로 28-1,스타벅스
Q12,스타벅스,양정역점,부산광역시,부산진구,부산광역시 부산진구 중앙대로 894,스타벅스
Q12,스타벅스,더해운대R점,부산광역시,해운대구,부산광역시 해운대구 해운대해변로 197,스타벅스
Q12,스타벅스,서면로R점,부산광역시,부산진구,부산광역시 부산진구 서면로 49-1,스타벅스
Q12,스타벅스,부산개금역점,부산광역시,부산진구,부산광역시 부산진구 가야대로 462-1,스타벅스
Q12,스타벅스,금정구청DT점,부산광역시,금정구,부산광역시 금정구 중앙대로 1728,스타벅스
Q12,스타벅스,,부산광역시,해운대구,부산광역시 해운대구 중동2로34번길 24,스타벅스
Q12,스타벅스,신세계마린시티점,부산광역시,해운대구,부산광역시 해운대구 마린시티2로 38,스타벅스
Q12,스타벅스,제니스스퀘어점,부산광역시,해운대구,부산광역시 해운대구 마린시티2로 33,스타벅스
Q12,스타벅스자갈치역점,자갈치역점,부산광역시,중구,부산광역시 중구 구덕로 54-1,스타벅스
Q12,스타벅스부산교대역점,부산교대역점,부산광역시,연제구,부산광역시 연제구 명륜로 3,스타벅스
Q12,스타벅스,부산덕천역점,부산광역시,북구,부산광역시 북구 만덕대로 30,스타벅스
Q12,스타벅스,팔레드시즈점,부산광역시,해운대구,부산광역시 해운대구 해운대해변로298번길 24,스타벅스
Q12,스타벅스,부산괴정역점,부산광역시,사하구,부산광역시 사하구 사하로186번길 6,스타벅스
Q12,스타벅스,해운대이마트점,부산광역시,해운대구,부산광역시 해운대구 좌동순환로 511,스타벅스
Q12,스타벅스센텀신세계B1,센텀신세계B1,부산광역시,해운대구,부산광역시 해운대구 센텀남대로 35,스타벅스
Q12,스타벅스,서면전포역점,부산광역시,부산진구,부산광역시 부산진구 전포대로199번길 27,스타벅스
Q12,스타벅스,부산교대역DT점,부산광역시,연제구,부산광역시 연제구 중앙대로 1250,스타벅스
Q12,스타벅스,사상주례DT점,부산광역시,사상구,부산광역시 사상구 백양대로 520,스타벅스
Q12,스타벅스,해운대중동역점,부산광역시,해운대구,부산광역시 해운대구 좌동순환로 6,스타벅스
Q12,스타벅스서면센트럴스퀘어점,서면센트럴스퀘어점,부산광역시,부산진구,부산광역시 부산진구 중앙대로666번길 50,스타벅스
Q12,스타벅스,베네시티점,부산광역시,해운대구,부산광역시 해운대구 해운대해변로 163,스타벅스
Q12,스타벅스,피프광장점,부산광역시,중구,부산광역시 중구 비프광장로 25,스타벅스
Q12,스타벅스서면중앙점,서면중앙점,부산광역시,부산진구,부산광역시 부산진구 서면로68번길 1,스타벅스
Q12,스타벅스,서면엠디엠타워점,부산광역시,부산진구,부산광역시 부산진구 중앙대로 639,스타벅스
Q12,스타벅스,서면메디컬거리점,부산광역시,부산진구,부산광역시 부산진구 가야대로 783-1,스타벅스
Q12,스타벅스,부산사직점,부산광역시,동래구,부산광역시 동래구 사직북로 24,스타벅스
Q12,스타벅스,부산동아대점,부산광역시,사하구,부산광역시 사하구 낙동대로550번길 14,스타벅스
Q12,스타벅스,,부산광역시,중구,부산광역시 중구 중앙대로115번길 1-6,스타벅스
Q12,스타벅스,부산중앙역점,부산광역시,중구,부산광역시 중구 중앙대로81번길 2,스타벅스
Q12,스타벅스,해운대좌동점,부산광역시,해운대구,부산광역시 해운대구 좌동순환로 178,스타벅스
Q12,스타벅스,부산서면중앙로점,부산광역시,부산진구,부산광역시 부산진구 중앙대로 701,스타벅스
Q12,스타벅스,부산만덕DT점,부산광역시,북구,부산광역시 북구 만덕대로 323,스타벅스
Q12,스타벅스,영도대교점,부산광역시,영도구,부산광역시 영도구 태종로 39,스타벅스
Q12,스타벅스,금정구서점,부산광역시,금정구,부산광역시 금정구 금강로 441,스타벅스
Q12,스타벅스,부산대연못골점,부산광역시,남구,부산광역시 남구 못골로 87,스타벅스
Q12,스타벅스,해운대NC점,부산광역시,해운대구,부산광역시 해운대구 해운대로 813,스타벅스
Q12,이디야커피,반송도서관점,부산광역시,해운대구,부산광역시 해운대구 아랫반송로 25,이디야
Q12,이디야커피,부산다대포점,부산광역시,사하구,부산광역시 사하구 다대로 682,이디야
Q12,이디야커피,부산초량역점,부산광역시,동구,부산광역시 동구 중앙대로274번길 7-3,이디야
Q12,이디야커피,장림점,부산광역시,사하구,부산광역시 사하구 장림번영로 84,이디야
Q12,이디야커피,대연황령점,부산광역시,남구,부산광역시 남구 황령대로319번가길 158-7,이디야
Q12,이디야커피수영현대점,수영현대점,부산광역시,수영구,부산광역시 수영구 구락로10번길 23,이디야
Q12,이디야커피,,부산광역시,중구,부산광역시 중구 해관로 66-1,이디야
Q12,이디야커피,부산동의과학대점,부산광역시,부산진구,부산광역시 부산진구 양지로 54,이디야
Q12,이디야커피,명륜역점,부산광역시,동래구,부산광역시 동래구 온천장로 11,이디야
Q12,이디야커피,구포역점,부산광역시,북구,부산광역시 북구 구포만세길 115,이디야
Q12,이디야커피,부민동아대점,부산광역시,서구,부산광역시 서구 구덕로 212,이디야
Q12,이디야커피,부산해운대홈플러스점,부산광역시,해운대구,부산광역시 해운대구 해운대해변로 140,이디야
Q12,이디야커피,부산과기대점,부산광역시,북구,부산광역시 북구 시랑로132번길 73,이디야
Q12,이디야커피,문현베스티움점,부산광역시,남구,부산광역시 남구 고동골로 29,이디야
Q12,이디야커피,부산큰솔2병원점,부산광역시,사상구,부산광역시 사상구 학장로 189,이디야
Q12,이디야커피,부산명륜초교점,부산광역시,동래구,부산광역시 동래구 충렬대로237번길 143,이디야
Q12,이디야커피,부산초읍점,부산광역시,부산진구,부산광역시 부산진구 성지로 104,이디야
Q12,이디야커피,부산금정초교점,부산광역시,금정구,부산광역시 금정구 식물원로44번길 40,이디야
Q12,이디야커피,부산기장메가마트점,부산광역시,기장군,부산광역시 기장군 일광면 기장대로 673,이디야
Q12,이디야커피,대연SK힐스점,부산광역시,남구,부산광역시 남구 수영로 261,이디야
Q12,이디야커피,부산기장도서관점,부산광역시,기장군,부산광역시 기장군 기장읍 차성동로126번길 2,이디야
Q12,이디야커피,,부산광역시,북구,부산광역시 북구 효열로 214-1,이디야
Q12,이디야커피보수점,보수점,부산광역시,중구,부산광역시 중구 국제시장2길 33,이디야
Q12,이디야커피,부산동명대점,부산광역시,남구,부산광역시 남구 신선로 428,이디야
Q12,이디야커피,부산서면문화점,부산광역시,부산진구,부산광역시 부산진구 가야대로784번길 66,이디야
Q12,이디야커피,부산반여중앙점,부산광역시,해운대구,부산광역시 해운대구 선수촌로 74-11,이디야
Q12,이디야커피,,부산광역시,사상구,부산광역시 사상구 가야대로 278-1,이디야
Q12,이디야커피,,부산광역시,연제구,부산광역시 연제구 과정로225번길 5,이디야
Q12,이디야커피,망미역점,부산광역시,수영구,부산광역시 수영구 연수로 335-1,이디야
Q12,이디야커피,부산사상롯데마트점,부산광역시,사상구,부산광역시 사상구 낙동대로 733,이디야
Q12,이디야커피,부산구포도서관점,부산광역시,북구,부산광역시 북구 백양대로1016번길 28,이디야
Q12,이디야커피,광안점,부산광역시,수영구,부산광역시 수영구 광남로 152,이디야
Q12,이디야커피,부산거제메르디앙점,부산광역시,연제구,부산광역시 연제구 세병로 80,이디야
Q12,이디야커피부산연산대로점,부산연산대로점,부산광역시,연제구,부산광역시 연제구 월드컵대로164번길 7,이디야
Q12,이디야커피,대연평화점,부산광역시,남구,부산광역시 남구 유엔평화로 31,이디야
Q12,이디야커피,부산반여강변점,부산광역시,해운대구,부산광역시 해운대구 선수촌로 145,이디야
Q12,이디야커피,부산영도동삼동점,부산광역시,영도구,부산광역시 영도구 중리로 46-8,이디야
Q12,이디야커피,안락교차로점,부산광역시,동래구,부산광역시 동래구 충렬대로 353,이디야
Q12,이디야커피부산괴정대로점,부산괴정대로점,부산광역시,사하구,부산광역시 사하구 낙동대로 246,이디야
Q12,이디야커피경마공원점,경마공원점,부산광역시,강서구,부산광역시 강서구 가락대로 929,이디야
Q12,이디야커피,부산동의대중앙점,부산광역시,부산진구,부산광역시 부산진구 엄광로 184,이디야
Q12,이디야커피,부산효림초교점,부산광역시,사하구,부산광역시 사하구 장평로 107,이디야
Q12,이디야커피,부산동래내성점,부산광역시,동래구,부산광역시 동래구 여고북로 192,이디야
Q12,이디야커피,부산고신대병원점,부산광역시,서구,부산광역시 서구 감천로 247,이디야
Q12,이디야커피,개금펜테리움점,부산광역시,부산진구,부산광역시 부산진구 가야대로 450,이디야
Q12,이디야커피부산금강로점,부산금강로점,부산광역시,동래구,부산광역시 동래구 온천장로 87,이디야
Q12,이디야커피숍,,부산광역시,연제구,부산광역시 연제구 월드컵대로 19,이디야
Q12,이디야커피,아시아드점,부산광역시,연제구,부산광역시 연제구 종합운동장로 28,이디야
Q12,이디야커피,명지너울공원점,부산광역시,강서구,부산광역시 강서구 명지국제6로232번길 20,이디야
